x,y,source,title
-14.683979,-36.663883,Central Maine,Skowhegan rallies past Brewer
-1.8017884,4.9010897,Topix,The Latest: Michigan House short of votes to expel member
-3.9541395,0.031099396,MyInforms,This Baby Boy Trying (and Failing) to Take His Bulldog for a Walk Is Absolutely Precious—Watch!
17.70543,-7.795638,A.M. Best,Rail Navigation: Untapped Area for GNSS Growth
-4.2855625,-2.5816586,Zanesville Times Recorder,Crooksville versus West M highlights
1.8602685,-2.698993,WVPE 88.1,Explore Yogurt's Savory Side With These Recipes
-11.6751995,-27.358206,Sports Mole,Southampton to sign Swedish youngster Rafael York?
24.00891,4.005193,Economic Times,"Lohia Auto Industries eyes selling 10,000 vehicles in FY'16"
14.083241,18.699602,Kelowna Capital,Election 2015: Meet the candidates—Gary Adams
2.9476624,-15.864169,Alzheimer Research Forum,An 8-Year Follow-up on the Effect of Subthalamic Nucleus Deep Brain Stimulation on Pain in Parkinson Disease.
0.18241948,-43.34448,Journal-News,"If It Works in Europe, Will It Work Here?"
-20.505346,31.120617,ABP Live,"Sheena Bora murder case: Indrani, driver sent to judicial custody for 14 days"
-12.561863,-8.196022,Gettysburg Times,Frank Serpico seeks seat on upstate New York town board
6.101528,18.61868,The Hindu,Artistes remember Kalburgi
-17.979427,-13.663595,Merced Sun-Star,Memorial service set for OSU video coordinator Naple
27.773788,6.1198797,WLR FM,Toni Collette reveals why shaving her head for Miss You Already was no big deal
-27.104197,21.759975,Malay Mail,Cambodian nightclub fire kills five women
-30.19264,-2.3411944,Jane's,ANDSF start operation to retake Kunduz after Taliban attack
-18.986547,18.159966,WTAQ News Talk,Victim inside burned out car still not identified
6.8816543,-9.601538,Drag Plus,Cutie Pumpkins Wall Quilt
-16.363438,7.4197035,Fourways Review,Supermoon Eclipse: Pictures from South Africans
38.879044,-25.267017,Market Intelligence Center,Progressive (PGR) Trading Near $30.91 Resistance Level
-9.003487,0.09836318,Global News Canada,How to celebrate Culture Days in Alberta
-4.1804338,0.21033694,Frankfort Station,Learn from my mistake
31.542957,-36.451084,Fat Pitch Financials,"Blair Downgrades Caterpillar, Notes 'Too Many Headwinds To Ignore'"
18.665956,-25.723063,Kenton Times,‘Second City Fully Loaded’ at ONU
18.563147,12.721141,Derby Telegraph,EUROMILLIONS RESULTS: Euromillions and Millionaire Maker results...
-6.1540046,7.0761156,Sys-Con Media,"In Serbia, One In Four Refugee Children Arrive Alone, Save the Children Reports"
-32.24696,22.051453,The Sydney News,Elderly person and 16yo among those tasered by NSW police in 2014
-33.50614,-35.23004,App.ViralNewsChart.com,The Evolution Of Freelance Work
-20.681078,7.917913,Irondequoit Post,Jim Carrey's Girlfriend Cathriona White Reportedly Commits Suicide
-14.805119,-21.622242,FOXSports.com,Anthony Davis ranked third on SI's list of top 100 NBA players
9.169245,2.1793165,Irish Times,New McDonald’s drive-through restaurant in Cork creates 70 jobs
-18.20082,-14.926959,WAFB,LSU reminds fans of Tiger Stadium policies
42.313072,7.2501516,MDLinx,Applying CHAID algorithm to investigate critical attributes of secured interoperable health data exchange
5.7244763,28.487959,Capricorn Voice,EU to set up special migrant reception centres by November: Tusk
-4.2058487,-21.451641,Red Bull Air Race,Spielberg 2015 - Round of 14
-9.9629545,2.0196898,National Union of Teachers,World Teachers Day Seminar: Teachers at Risk - Teachers Resisting
15.529982,-3.130692,I360 Gov,Va. lawmakers seek to expand background checks to include gun shows
-26.374603,14.614626,Appalachian News Express,Running in blue
19.96269,13.471248,News Channel 21,Ducks G Gibson lands three-year extension
2.5340803,6.3956385,NASH FM 99.1,"Keith Urban Hits #1 with “John Cougar, John Deere, John 3:16″"
10.36334,-33.837368,BusinessInsider.sg,The only sneaker styles you can get away with at the office
-34.22567,-35.22656,App.ViralNewsChart.com,Are you not entertained? High-tech gladiators get ready for action
-4.6742506,-20.2206,Yahoo! 7 TV,Jon Hamm Finally Wins Emmy for Best Actor in a Drama for Mad Men
15.100754,20.4033,TheTurkeyNews.Net,Government ministers’ emails hacked by ISIS as plot is uncovered by GCHQ 
19.56577,-34.686733,Brooklyn Papers,"Monday, Oct. 5: “When St. Francis Rebuilt the Church”"
-16.048176,27.811161,WWNY TV 7,Mitchell Sentencing Monday
36.355354,-3.2281618,Mideast Time,Encana Price Target Raised to C$9.00 (ECA)
-9.236193,-3.0994601,Braintree & Witham Times,IN PICTURES: Vulcan open day at Southend Airport
16.400133,24.541456,Topix,US military favors keeping troops in Afghanistan past 2016
-10.844863,-28.787296,Uncova,Man United’s Ryan Giggs hit a ball at Paul Scholes during the live TV broadcast of the PSV game (Video)
-29.707798,26.093586,WBAY Green Bay,Man dies after 5-story fall in Oshkosh
-36.22511,2.400736,Star News Online,"Hicks, Dennis W."
-22.497292,-11.42026,AdvertoLog,"Print ads: A car made for the city, 1"
7.6331406,5.526663,Teutopolis Press,"High school RB has 722 yards, 10 TDs in 107-90 victory"
10.936051,-26.372442,CAclubindia,Expenses item is mandatory to show in d-vat
38.222103,-10.7874,Town Hall,Current Accounts Product Insights and Case Studies Market 2014 to 2018 by Market Research Store
-12.134861,-23.37924,Witney Gazette,Emmanuel Adebayor released from Tottenham contract
30.923342,-20.282934,Wall Street Select,Sangamo BioSciences Enters Oversold Territory (SGMO)
-8.365981,-5.8199325,Portugal Resident,Madrugada charity holds “end of summer” fair
3.3297236,6.181064,Latest Nigerian News.com,Air Crashes: Nigerian Airlines May Be Flying On Contaminated Aviation Fuel
-12.53302,-20.556494,SportsFan.com.au,Koroibete some chance for Storm NRL final
10.839926,-1.4396832,Good Day Sacramento,Touch of Grass Continues to Get Stellar Customer Reviews
32.648983,15.448552,Medagadget.com,"Global Chromatography Reagents Market: Industry Trends and Analysis, 2015 – 2021"
-11.573708,-18.289827,NewKerala.com,Pakistan set 137-run target for Zimbabwe in first T20
-30.603868,21.237215,NewsOK.com,Tulsa police far short on academy recruits despite call for more officers
21.274538,-35.42307,Newsday,"How LBJ met a pope in NYC, and more papal visit photos"
-5.5770564,-10.378546,DangoteNews.com,"Outdoor, non-airconditioned facilities at ActiveSG Sports Centres will close when 24-hour PSI above 200"
-0.8544837,3.10682,CNN,Message in a bottle travels across Atlantic
12.801389,-10.957842,Dataweek,Low-jitter oscillator
-4.127555,-2.8454044,Online Nigeria News,You Don't Need Nice Friends Always - Yomi Fash-Lanso
19.73575,-27.204746,HCLocal.com,Family fun at the COLOR RUN
-3.0445347,-1.2502124,Belfast Telegraph,Video: Whitney - Fat Girl Dancing returns to TLC
-4.5962625,-21.0952,TAPinto.net,Vote for Maplewood Village as the Best Downtown in New Jersey
6.172041,14.299179,Cision US,Matthew Dolan Joins Detroit Free Press
-0.7988571,38.223927,Original Irregular,Briggs Williams of Kingfield enrolled at St. Lawrence University
-11.620346,28.740221,WGNO,Legal expert weighs in on Mayor Mitch Landrieu’s possible house arrest
22.77041,6.3317924,St Louis American,Peanut exec gets 28 years in salmonella outbreak
-13.858864,31.404566,Blouin Artinfo,Florian Boesch Baritone-Malcolm...
-2.2596953,36.19332,Charlotte Observer,US joins blind student's lawsuit against Ohio school
-2.8780684,10.164178,102.7 KIIS-FM,Couple Fighting With Verizon Over $2M Bill
10.969723,-35.90693,News Headlines.com.ng,5 Congo Games Truth You Should Know
36.241432,25.01352,Fox 8 WVUE New Orleans,Distinguished Atlanta-Based Award Program Honors Premier Surfaces as Top Entrepreneur Company
20.82625,-6.1065574,The Freepress Journal,Gold futures extend gains
49.422848,0.9719016,EnvironmentGuru.com,"Driver, Class A Dry - Avon,NY"
4.3904705,2.39762,Abu Dhabi News.Net,Ajman Ruler opens Mosque in Oman
7.7380953,-50.920048,Fort Bend Herald,Dylan Michael Gomez
-9.120135,-3.0830736,Surrey Comet,Cat Deeley and Patrick Kielty expecting their first child
17.37437,-22.693085,BN Western Australia,Cathryn Carver NAB’d
-21.78178,17.715368,Tacoma News Tribune,Driver killed in crash after police pursuit is identified
6.522965,-26.651203,Niagara Advance,Get Jessica Alba’s All Cream Casual Look For...
10.22229,-35.133816,NigerianHerald.com,When a Hurricane Hits Facebook
6.579214,5.8925443,Hubii,Mormon Manti Tabernacle renovated with a goal that people 'won't notice anything different'
-18.995228,2.5601673,Wicked Local Gloucester,"Joseph Gordon-Levitt Sings Rihanna's ""Bitch Better Have My Money"" with Jimmy Fallon's Ragtime Gals"
32.648983,15.448552,Medagadget.com,Infusion pumps Market – Asia is expected to experience high growth rates by 2021
-21.664726,-24.533115,MLSsoccer.com,New York City FC vs. San Jose Earthquakes | MLS Match Preview
-26.017664,-1.5484208,Joplin,Construction of new Joplin Public Library begins
17.139236,1.4051572,This is Money,Lighthouse wins new affinity contract
4.2777076,-0.42272463,Maryland Bay Net,Sheriff's Office seeks Fraud suspets
11.57212,32.064552,Yahoo! India,PM Modi inaugurates new Chandigarh terminal
17.035967,-1.6415343,Sys-Con Media,Eze Software Group Named Among Top 100 Global Providers of Financial Technology by IDC Financial Insights
-27.31499,7.7319884,Queensland Times,Fire destroys house near Toowoomba
1.9574449,-1.9911098,Maui News,Carden Academy opens pre-kindergarten classroom
9.764157,-7.2636795,Reuters,REG-db x-trackers S&P SELECT FRONTIER UCITS ETF Net Asset Value(s)
22.62913,26.785545,Philly.com,"Obama, Merkel discuss European refugee response in call - White House"
-7.861067,-27.402485,Journal of the American Medical Association,Prevalence of Diabetes in the United States
49.422848,0.97190154,EnvironmentGuru.com,Systems Integration Advisor - Dell - Florida
-20.783094,13.343296,Ledbury Reporter,Emergency road closure in Lower Gornal
3.6010196,29.239967,Dove 1320,Camerawoman Who Kicked Migrant Kids: I 'Snapped'
24.945465,38.233727,WCPO,The Flying Pigskin Show: Andy Dalton is ______.
-14.404107,0.6352756,App.ViralNewsChart.com,50 Cent has no time for Internet bullshit
-11.368815,18.861658,Caribbean News.Net,Ten killed more than a million displaced by powerful Chile earthquake
-19.83052,-23.19152,Columbia Basin Herald,Big Bend opens season with loss
8.43646,-30.258278,Latest Nigerian News.com,The Boehner Era May Be Coming To An End
3.3761425,-2.1437523,Hunts Post,St Ives show displays an array of talents
-5.8886504,4.983308,Redbridge London Borough Council,Yoga - Seven Kings High School Tue 15 September 2015
-35.87643,-13.962199,NewsR.in,Serbia says it is willing to host refugees
38.3392,-25.09667,Market Intelligence Center,Reynolds American (RAI) Showing Bullish Technicals
25.993065,-11.604559,Stockwatch Cyprus,Moody's upgrades BOCY covered bonds
6.327854,1.3126614,FOXBusiness.com,"VW Scandal Not 'an Industry-wide Issue,' Says European Auto Group"
-41.342594,-18.04816,NewsR.in,Jaguar Animal Health Signs Crofelemer Manufacturing & Supply Agreement with Glenmark Pharmaceuticals Ltd.
12.37657,-15.221393,Automnews.com,"New Cars for 2016: Reviews, Comparisons, Model-Change Info, and More!"
27.38376,-8.909141,Adelaide Now,Business confidence takes a dive
-30.11038,6.6184754,India Everyday,A well-carved-out weekend plan
-32.89636,1.5979611,Steubenville Herald-Star,Time to order pumpkin rolls
30.901886,-20.312868,Town Hall,BT Group Becomes Oversold (BT)
18.30962,12.412323,Tech Investor News,Sean Penn files $10 million lawsuit against Lee Daniels (Yohana Desta/Mashable!)
-14.974702,28.191628,Bellingham Herald,Connecticut police: Man charged with 6 serial killings
-11.969194,17.828651,NewsOnFeeds.com,Deadly stampede near Mecca
-5.4683647,-1.6974113,New York Daily News,Bikini-clad women compete to be Sugar Baby of the Year
-17.490173,3.2947779,Business Insider India,Here's the chart that will convince Janet Yellen to raise rates
24.044039,4.7692857,IFA Magazine,ABF maintains full-year guidance for operating profits
-16.930984,28.972439,In Touch Weekly,‘American Idol’ Alum Corey Clark Arrested and Charged With Domestic Violence (REPORT)
-31.702631,20.708523,Big News Network,"Sheena murder: Kolkata bodyguard says doesn't know Indrani, Peter"
-42.283478,-18.622084,NewsR.in,"Pinjra Tod campaigners gather at Maurice Nagar police station, file complaint"
5.0951037,19.967329,Law360 - Project Finance,Calif. Aims To Stop Highway Crashes With New Safety Plan
29.003347,-10.731366,NigerianHerald.com,Heroes of the Hill etch their names in history
-3.5462396,-23.394482,TheTurkeyNews.Net,Stem cells are not the only potential source of cancer
8.501282,-35.029873,DangoteNews.com,‘An Awolowo will become President of Nigeria’
19.102402,12.716305,The Australian,The Bachelor feels the love in the ratings
-26.224415,-2.935504,Hindustan Times,9/18/2015: TRICITY: Admn mulls shifting three akademies to Mahila Bhawan
-20.003942,-27.148193,NFL,Lockett continues to impress
-33.111336,-34.978817,App.ViralNewsChart.com,Hidden Treasure: The Mystery of the Nazi Gold Train
-3.0859623,-30.751345,Nine MSN,Fanning to No.1 with incredible Trestles win
16.674637,8.905931,Foster's Daily Democrat,This chart shows how much each state contributes to the US economy
-11.436723,13.597793,LocalNews7.com,Former governor gets lifetime benefits...
26.95729,9.906489,Newswit.com,Photo Release: 3rd PTTEP KM Week 2015 on sharing knowledge and experience for Thailands oil gas
21.884659,25.847378,Uganda Daily Monitor,Malac named new US envoy to Uganda
15.325654,-24.843317,Undercurrent News,"NZ hoki quota trimmed by 10,000t for new fishing season"
-4.26432,2.2818093,Yahoo! Singapore,Fed Chair Yellen receiving medical attention after speech - University of Massachusetts official
11.451442,31.214046,Northern Ireland Assembly,AQW 49061/11-16
7.7724066,11.633109,Pakistan TV,Chief Justice of Pakistan Justice Anwar Zaheer Jamali has vowed to continue efforts for rule of law. ...
-45.70478,11.730549,The Ridge News,Do you know where these famous churches are?
10.205713,4.4791436,Infrosoft,BIDMC receives $11.3M grant renewal for Kidney Cancer SPORE
25.719185,36.13357,Fox 8 WVUE New Orleans,WATCH LIVE: FOX 8 Football Friday
19.013681,-35.84719,NigerianHerald.com,"Pope to Kenya, Uganda, CAR in Nov on first Africa trip: Vatican"
-19.619333,31.653452,Hereford Times,Man stopped by Bromsgrove police for not having correct waste disposal paperwork is fined
5.6473794,-2.7658598,BFBS Gibraltar,Killer Robot Or Battlefield Canine Companion?
-30.205162,25.794722,Dallas Morning News,Lewisville police ID man found dead in creek bed off I-35E
2.4988317,-2.439124,Scientific American,A Puma Hunter Is Enlisted to Track Down and Help Save Florida Panthers [Excerpt]
-28.614265,25.29772,HamptonRoads.com,Portsmouth police: Detectives investigating accidental shooting
18.010098,-16.45987,Tech Investor News,The Symbiotic Struggles of Yahoo! Inc. (YHOO) and Alibaba Group Holding Ltd (BABA) (Usman Rafi/Insider Monkey)
10.181347,-34.330536,360Nobs.com,MUSIC: Yemi Alade – Classic Girl (Jidenna Cover)
8.789072,-11.015488,AllkPop,VIVIDIVA dress as maids for your 'Service' in debut MV
-9.533838,0.60123193,Town Hall,Hytrol Conveyor and Jonesboro Chamber of Commerce Host Manufacturing Day This Week
-6.5383735,21.744518,San Luis Obispo.com,Feds urge California wildfire victims to register for help
-11.400648,5.373739,Sainte Genevieve Herald,"Middleton, Stammer Engagement"
34.842102,-0.92156965,Reuters,Chia Hsin Cement corrects share repurchase date
-10.188327,-8.426157,IMDB,Irish Screen America Launches to Promote Emerging Talent
0.1418431,-8.0497265,MyInforms,Rita Moreno Will Sit Down with ON YOUR FEET!'s Gloria & Emilio Estefan at 92Y
-28.533148,7.158654,Evening Herald,Big boost for Liverpool as Daniel Sturridge and Jordan Henderson back in frame
17.860163,-25.670515,BEDigest,Bank Melli Iran Pursues Case of Frozen Assets in US
